match_id,t1,t2,winner,t1_ban1,t1_ban2,t2_ban1,t2_ban2,t1_pick,t2_pick,remaining,t1_mapwins,t2_mapwins,net_h2h,t1_past,t2_past,odds,date
286644,2,8185,True,6,0,9,4,1,8,2,2,0,,7,1,0.645591236619601,2023-12-07
85532,624,6675,True,0,3,2,1,8,4,5,2,0,,6,3,0.3802281368821293,2022-04-16
204428,1211,11985,True,8,0,1,3,7,6,4,2,1,2,-1,3,,2023-05-12
111517,5944,6094,True,2,8,4,5,0,3,1,2,0,0,-2,1,0.28735632183908044,2022-07-02
183775,2355,2406,False,5,7,6,3,8,0,4,0,2,4,-2,0,0.3378496503496503,2023-04-01
235553,12010,9052,True,0,3,7,1,6,4,8,2,0,,2,3,0.7937007874015748,2023-07-05
79077,2593,628,False,2,3,1,5,8,4,0,0,2,0,8,5,0.54337899543379,2022-03-25
282935,11058,10725,False,6,4,8,9,1,2,0,1,2,0,-6,7,0.6623754340082068,2023-11-01
167652,277,2988,True,7,0,2,3,1,4,5,2,0,-4,10,2,0.8849557522123894,2023-02-05
285027,12685,14137,True,2,8,0,6,9,4,1,2,0,,0,2,0.7874015748031495,2023-11-23
155924,4150,6387,False,2,1,3,7,4,0,5,1,2,-5,1,4,0.2857142857142857,2022-11-15
183951,474,2593,False,5,0,7,8,6,4,3,0,2,-2,-2,9,0.23072371146221676,2023-04-13
99717,337,5248,True,1,8,3,0,2,5,4,2,0,2,1,5,0.5291005291005292,2022-06-10
292027,11981,1837,False,2,0,8,9,1,6,4,0,2,-4,1,0,0.17011019283746553,2023-12-24
220293,1034,14,True,8,4,3,0,6,1,7,2,1,,3,1,0.5322484956352234,2023-06-12
97231,2,4345,True,8,2,3,5,1,4,0,2,0,,6,5,0.8333333333333334,2022-05-08
112741,908,6094,False,4,8,3,2,0,1,5,1,2,0,2,2,0.37106918238993714,2022-07-07
185983,337,11058,False,8,7,3,5,0,4,6,0,2,-1,-4,2,0.25092582201773095,2023-03-28
337413,2355,2359,False,1,2,8,0,5,6,9,1,2,0,2,5,0.2724867724867725,2024-05-10
173217,474,2059,False,7,0,5,8,4,3,6,1,2,1,-1,-3,0.6428931960428024,2023-03-28
108013,8182,2542,False,8,2,5,3,1,4,0,1,2,4,6,6,0.5215311004784688,2022-06-19
318920,474,4915,False,2,1,9,5,6,8,0,1,2,-2,-1,4,0.23624067164179108,2024-04-11
153383,918,10147,True,2,1,4,3,7,0,5,2,1,,0,-1,,2022-10-22
99719,120,2291,False,1,3,4,0,2,5,8,0,2,2,6,5,0.5708154506437768,2022-06-11
342358,11328,12685,True,5,0,8,2,1,6,9,2,0,2,8,1,0.7547277284119389,2024-05-09
124201,1120,2988,True,5,3,4,2,1,0,8,2,0,,10,0,0.6896551724137931,2022-08-12
69918,918,797,True,3,8,5,1,4,2,0,2,0,2,7,0,,2022-02-13
112742,5443,1120,False,3,5,4,0,1,2,8,0,2,-1,5,6,0.3006993006993006,2022-07-07
220441,624,8185,True,6,0,4,7,8,1,3,2,0,0,9,1,0.4431807039905873,2023-06-17
124199,1120,104,True,4,0,2,5,3,1,8,2,0,,9,1,0.7874015748031495,2022-08-11
101884,8182,2554,False,4,3,2,0,8,1,5,1,2,-2,5,-3,0.8007968127490039,2022-06-12
71629,8182,8082,True,8,0,3,5,1,4,2,2,0,,4,2,0.819672131147541,2022-03-04
51290,3531,6199,True,1,3,4,0,5,2,8,2,0,,6,1,0.6767842493847416,2021-12-08
112285,8127,6961,True,4,1,5,2,0,3,8,2,1,2,2,9,0.6024096385542169,2022-07-12
64798,1919,6387,False,3,0,2,8,5,4,1,0,2,-6,3,10,0.2364632511511337,2022-02-18
319785,731,13790,False,5,2,1,6,8,9,0,1,2,,-6,-5,0.35062196921779465,2024-04-27
99081,2406,243,True,1,5,0,3,2,4,8,2,0,1,1,-4,0.8333333333333334,2022-06-05
102380,8108,918,False,5,1,8,4,3,0,2,0,2,-2,-9,4,0.04761904761904767,2022-05-23
167362,474,6199,False,4,8,0,7,3,5,6,0,2,,-1,-2,0.8148148148148149,2023-02-22
72633,1224,1120,True,8,2,5,0,1,3,4,2,0,0,8,8,,2022-03-07
105269,8904,918,False,5,2,8,4,3,0,1,0,2,1,1,6,0.4252873563218391,2022-06-04
285022,11328,13556,True,0,4,8,9,1,6,2,2,0,-1,4,3,0.8860660236807025,2023-11-20
99072,6946,7386,False,2,8,5,3,0,1,4,1,2,2,-2,6,0.2857142857142857,2022-05-21
163377,6387,8369,True,3,0,1,5,4,2,7,2,1,1,3,-4,0.9345794392523364,2022-12-23
70293,4894,7391,False,0,2,4,3,5,1,8,1,2,,-2,4,0.5495495495495496,2022-02-27
314653,188,7386,True,6,1,2,0,9,5,8,2,0,1,2,-7,0.8265027322404372,2024-05-05
84374,2355,474,False,5,2,1,8,3,0,4,0,2,-4,5,1,0.26149989099629384,2022-04-10
99598,3531,628,True,3,4,5,0,1,2,8,2,1,2,1,7,0.3846153846153846,2022-06-10
99071,7391,4894,True,1,5,3,2,8,4,0,2,1,2,4,0,0.6622516556291391,2022-05-21
77431,8182,2542,True,3,8,2,1,4,0,5,2,1,2,5,4,0.7042253521126761,2022-03-18
108472,2304,4616,False,0,3,4,2,5,8,1,0,2,-4,5,1,0.5215311004784688,2022-07-02
130682,8185,6961,False,7,3,0,1,2,4,5,0,2,,3,4,0.5918367346938775,2022-09-12
164057,6387,2532,True,3,5,0,6,8,4,7,2,0,1,6,4,0.8130081300813008,2023-02-19
285029,12685,11328,False,2,0,1,4,9,6,8,1,2,0,1,6,0.4501466275659824,2023-11-24
130625,466,5448,False,5,1,2,0,4,7,3,1,2,,5,2,0.3827160493827161,2022-09-04
314316,6387,5448,False,2,1,5,8,0,9,6,1,2,-1,-5,-2,0.3608592665196439,2024-04-16
72637,5443,6094,False,0,4,2,1,5,8,3,1,2,2,1,1,,2022-03-07
319765,12010,731,True,9,2,0,8,1,5,6,2,1,1,-1,-8,0.7814407814407813,2024-04-05
89225,6387,8971,True,8,1,3,2,4,0,5,2,1,,0,-1,0.9174311926605504,2022-05-20
101867,8182,2559,True,8,4,3,5,2,0,1,2,0,,-2,4,0.9009009009009008,2022-05-28
161209,2059,188,False,1,0,2,7,3,4,5,0,2,,5,-1,0.3055555555555556,2022-12-09
184484,918,17,True,3,0,8,1,7,6,4,2,0,,-3,6,0.21852815003226908,2023-04-30
296731,6199,8304,False,8,6,5,1,0,2,9,0,2,1,6,-2,0.6107331821617537,2024-02-18
99595,8903,628,False,2,8,0,5,4,1,3,0,2,1,-4,7,0.19354838709677413,2022-06-04
188022,6387,10979,True,0,3,8,7,6,4,5,2,0,2,9,-1,0.8782742681047766,2023-03-31
167372,1184,120,False,3,7,0,8,6,4,5,1,2,-2,-5,9,0.09844054580896688,2023-02-26
94353,1615,120,False,8,1,0,5,4,2,3,1,2,1,1,5,0.4117647058823529,2022-05-01
68283,6199,5366,False,2,1,5,8,4,3,0,1,2,,-1,7,0.44782476422269546,2022-02-12
353158,4915,1184,False,2,8,9,1,6,0,5,0,2,0,-3,-1,0.4006603502727534,2024-06-21
222700,6387,8904,True,6,4,0,8,1,7,3,2,1,,10,9,0.8302328785999724,2023-06-29
235365,4915,7035,False,1,7,4,3,8,6,0,0,2,-2,-5,-2,0.7647091351470914,2023-07-20
72366,6093,6094,False,4,0,5,8,3,2,1,0,2,,-4,-1,,2022-02-26
337411,11058,120,False,9,2,6,5,0,1,8,1,2,-2,3,6,0.25084175084175087,2024-05-10
295614,2359,2,False,5,0,9,6,8,2,1,1,2,3,7,5,0.487011283127788,2024-02-25
281026,2355,2359,False,4,1,9,8,6,2,0,0,2,-2,-2,0,0.08902691511387162,2023-11-10
348461,1184,2359,True,2,5,8,0,6,9,1,2,1,,-1,0,0.3714961161769672,2024-05-27
235366,2304,8877,True,1,3,0,4,8,7,6,2,0,2,-3,-4,0.8335648791330925,2023-07-20
72629,5443,6094,True,2,5,0,8,4,3,1,2,0,,6,0,,2022-03-04
163373,6387,466,True,4,7,1,2,3,5,0,2,0,0,3,3,0.7042253521126761,2022-12-21
70058,5248,642,False,3,5,0,4,8,1,2,1,2,,-2,-3,0.47537357716998435,2022-02-18
312768,2,1001,True,2,5,0,8,6,9,1,2,1,,4,3,0.6964526701368806,2024-03-15
99715,188,642,False,1,8,4,0,5,3,2,0,2,1,-3,3,0.6047430830039525,2022-06-05
220447,2593,5248,True,7,0,1,4,6,3,8,2,1,,5,6,0.7019704433497538,2023-06-20
184486,8304,624,False,1,0,4,6,7,8,3,1,2,,-5,2,0.16316526610644255,2023-05-01
72072,3136,6199,True,1,8,2,0,3,4,5,2,0,0,2,2,,2022-02-25
106914,624,6387,True,5,4,1,2,3,8,0,2,1,10,10,7,,2022-06-23
185980,11001,6675,True,6,0,5,8,3,7,4,2,1,-2,5,5,0.4258281498625778,2023-03-29
284227,1108,1119,False,1,9,8,4,2,6,0,0,2,,3,-3,0.635036496350365,2023-11-06
76106,4330,918,True,3,8,2,1,0,5,4,2,0,,-1,0,0.4504504504504504,2022-03-12
108242,4894,7332,True,2,8,4,3,5,1,0,2,0,,4,0,,2022-06-23
51295,682,2355,True,4,8,5,3,2,0,1,2,1,,2,3,0.7095410628019324,2021-12-11
112610,4915,257,False,3,8,2,5,4,1,0,0,2,,0,-4,0.4708994708994708,2022-08-11
173216,1001,1184,False,5,8,3,4,6,7,0,0,2,2,-5,-5,0.47896930655551345,2023-03-28
222705,6387,11348,False,7,4,0,8,6,3,1,0,2,,8,5,0.35637417218543044,2023-07-02
285026,11981,11328,False,9,8,1,4,0,6,2,0,2,-2,4,7,0.2700341005967604,2023-11-22
159485,1120,4462,True,0,1,3,2,4,5,7,2,0,-2,2,4,0.5208333333333334,2022-12-10
248270,2593,6961,False,3,1,7,4,0,6,8,0,2,1,10,-2,0.77468671679198,2023-08-16
247089,11328,14,False,8,4,3,7,1,6,0,0,2,,2,-5,0.3624106562703054,2023-08-10
184520,14,17,True,8,4,7,1,3,0,6,2,0,2,-1,-5,0.5386798402354425,2023-05-22
70294,1916,4894,False,4,3,1,8,5,2,0,1,2,-2,1,-5,0.46519524617996605,2022-03-05
130679,2359,6961,False,7,1,3,2,5,4,0,0,2,,3,1,0.5391705069124424,2022-09-09
235562,12685,11328,False,3,7,4,1,8,6,0,1,2,,-4,-3,0.20150450117153784,2023-07-10
185986,10725,11058,False,3,4,7,6,5,8,0,1,2,-1,4,3,0.2856778407061584,2023-03-30
112326,624,8127,True,8,2,5,0,1,4,3,2,1,,10,4,0.5291005291005292,2022-07-22
184043,397,1001,True,3,7,0,8,4,6,5,2,1,,-5,-5,0.5993396497272466,2023-04-27
193459,282,277,False,3,8,6,5,4,0,7,1,2,-8,7,1,0.5877792668238646,2023-05-04
183787,2359,2,True,4,5,3,6,8,0,7,2,1,,3,-6,0.5148795465281057,2023-04-16
283099,1184,188,False,2,1,8,0,9,6,4,1,2,,4,3,0.5948162729658792,2023-11-04
294182,188,13188,False,8,6,9,2,5,0,1,0,2,3,-3,3,0.613035537858148,2024-01-13
64784,14,6675,False,3,2,8,5,4,0,1,1,2,,7,8,0.5370370370370371,2022-01-19
151884,6199,8185,False,7,5,1,3,0,4,2,0,2,,1,6,0.13043478260869557,2022-10-16
